Sl,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Flood?,Month_Sin,Month_Cos,Station_Barisal,Station_Bhola,Station_Bogra,Station_Chandpur,Station_Chittagong (City-Ambagan),Station_Chittagong (IAP-Patenga),Station_Comilla,Station_Cox's Bazar,Station_Dhaka,Station_Dinajpur,Station_Faridpur,Station_Feni,Station_Hatiya,Station_Ishurdi,Station_Jessore,Station_Khepupara,Station_Khulna,Station_Kutubdia,Station_Madaripur,Station_Maijdee Court,Station_Mongla,Station_Mymensingh,Station_Patuakhali,Station_Rajshahi,Station_Rangamati,Station_Rangpur,Station_Sandwip,Station_Satkhira,Station_Sitakunda,Station_Srimangal,Station_Sylhet,Station_Tangail,Station_Teknaf
17947,1985,8,33.5,25.4,442.0,81.0,2.7,6.1,3.8,41965,668856.2,504500.3,22.64,91.64,4,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17957,1986,6,34.1,26.0,629.0,81.0,3.1,5.8,3.6,41965,668856.2,504500.3,22.64,91.64,4,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17958,1986,7,34.0,25.4,759.0,84.0,3.0,5.9,3.2,41965,668856.2,504500.3,22.64,91.64,4,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17969,1987,6,34.0,25.9,690.0,83.0,2.5,6.0,3.5,41965,668856.2,504500.3,22.64,91.64,4,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17970,1987,7,33.0,25.4,1225.0,89.0,2.2,7.1,1.9,41965,668856.2,504500.3,22.64,91.64,4,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17971,1987,8,34.5,25.5,656.0,85.0,2.4,6.6,3.3,41965,668856.2,504500.3,22.64,91.64,4,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17972,1987,9,33.5,25.4,694.0,82.0,1.5,5.3,5.1,41965,668856.2,504500.3,22.64,91.64,4,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17981,1988,6,34.2,25.4,578.0,83.0,1.7,5.9,2.3,41965,668856.2,504500.3,22.64,91.64,4,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17982,1988,7,34.5,25.6,791.0,85.0,2.0,6.3,2.8,41965,668856.2,504500.3,22.64,91.64,4,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17983,1988,8,33.0,25.5,783.0,85.0,1.8,6.5,2.0,41965,668856.2,504500.3,22.64,91.64,4,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17984,1988,9,35.3,25.2,440.0,82.0,0.7,5.4,4.8,41965,668856.2,504500.3,22.64,91.64,4,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17994,1989,7,34.2,25.4,640.0,84.0,1.3,6.5,3.6,41965,668856.2,504500.3,22.64,91.64,4,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17997,1989,10,34.3,23.8,826.0,83.0,0.7,5.3,4.0,41965,668856.2,504500.3,22.64,91.64,4,1,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18005,1990,6,34.5,25.4,607.0,83.0,2.5,6.3,3.4,41965,668856.2,504500.3,22.64,91.64,4,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18006,1990,7,32.4,25.0,994.0,89.0,1.8,6.9,2.6,41965,668856.2,504500.3,22.64,91.64,4,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18009,1990,10,34.0,22.7,435.0,81.0,0.6,3.5,4.9,41965,668856.2,504500.3,22.64,91.64,4,1,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18017,1991,6,33.4,25.4,766.0,85.0,2.0,6.4,3.1,41965,668856.2,504500.3,22.64,91.64,4,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18018,1991,7,34.0,25.5,685.0,85.0,1.7,6.3,3.3,41965,668856.2,504500.3,22.64,91.64,4,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18020,1991,9,34.2,25.0,615.0,85.0,1.1,6.2,3.2,41965,668856.2,504500.3,22.64,91.64,4,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18029,1992,6,35.0,25.8,506.0,83.0,1.4,4.9,4.3,41965,668856.2,504500.3,22.64,91.64,4,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18033,1992,10,34.5,23.6,480.0,83.0,0.5,3.8,5.4,41965,668856.2,504500.3,22.64,91.64,4,1,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18040,1993,5,34.5,23.7,743.0,82.0,1.6,4.7,5.0,41965,668856.2,504500.3,22.64,91.64,4,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18041,1993,6,32.7,25.4,654.0,86.0,2.0,5.8,3.7,41965,668856.2,504500.3,22.64,91.64,4,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18042,1993,7,33.0,25.5,560.0,86.0,1.9,6.0,3.4,41965,668856.2,504500.3,22.64,91.64,4,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18043,1993,8,32.0,25.4,737.0,88.0,1.3,6.2,3.3,41965,668856.2,504500.3,22.64,91.64,4,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18053,1994,6,34.2,25.7,504.0,85.0,1.5,6.1,2.7,41965,668856.2,504500.3,22.64,91.64,4,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18055,1994,8,33.4,25.3,533.0,85.0,1.1,6.3,3.6,41965,668856.2,504500.3,22.64,91.64,4,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18065,1995,6,35.0,25.9,493.0,85.0,1.4,6.0,4.0,41965,668856.2,504500.3,22.64,91.64,4,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18066,1995,7,32.8,25.6,444.0,87.0,1.0,6.2,3.4,41965,668856.2,504500.3,22.64,91.64,4,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18077,1996,6,34.5,25.8,505.0,84.0,0.9,5.1,4.7,41965,668856.2,504500.3,22.64,91.64,4,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18079,1996,8,32.8,25.1,663.0,90.0,0.3,6.1,1.6,41965,668856.2,504500.3,22.64,91.64,4,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18089,1997,6,34.2,24.8,860.0,86.0,1.4,6.1,4.1,41965,668856.2,504500.3,22.64,91.64,4,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18090,1997,7,33.8,25.1,1138.0,91.0,0.8,6.7,2.9,41965,668856.2,504500.3,22.64,91.64,4,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18100,1998,5,37.2,24.8,457.0,84.0,1.6,5.0,5.0,41965,668856.2,504500.3,22.64,91.64,4,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18102,1998,7,34.0,25.4,1138.0,92.0,1.7,6.7,2.1,41965,668856.2,504500.3,22.64,91.64,4,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18103,1998,8,35.0,25.3,1192.0,92.0,1.4,6.7,2.7,41965,668856.2,504500.3,22.64,91.64,4,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18104,1998,9,38.6,25.3,532.0,87.0,1.0,5.1,4.3,41965,668856.2,504500.3,22.64,91.64,4,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18113,1999,6,36.2,25.3,902.0,89.0,2.1,6.1,3.5,41965,668856.2,504500.3,22.64,91.64,4,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18114,1999,7,35.2,25.1,905.0,90.0,1.5,6.5,3.4,41965,668856.2,504500.3,22.64,91.64,4,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18115,1999,8,34.4,25.2,581.0,90.0,1.6,6.6,2.1,41965,668856.2,504500.3,22.64,91.64,4,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18124,2000,5,36.7,23.8,902.0,84.0,1.6,5.3,4.0,41965,668856.2,504500.3,22.64,91.64,4,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18125,2000,6,36.2,25.2,494.0,87.0,1.4,5.7,3.9,41965,668856.2,504500.3,22.64,91.64,4,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18126,2000,7,35.7,25.2,713.0,89.0,1.5,5.7,3.7,41965,668856.2,504500.3,22.64,91.64,4,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18127,2000,8,35.7,24.9,671.0,89.0,1.4,6.1,4.3,41965,668856.2,504500.3,22.64,91.64,4,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18137,2001,6,33.9,25.0,741.0,88.0,1.8,6.5,2.8,41965,668856.2,504500.3,22.64,91.64,4,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18139,2001,8,35.3,25.4,583.0,86.0,1.5,5.7,5.8,41965,668856.2,504500.3,22.64,91.64,4,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18149,2002,6,34.7,25.2,527.0,87.0,1.0,5.2,4.0,41965,668856.2,504500.3,22.64,91.64,4,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18150,2002,7,33.3,25.5,644.0,91.0,1.0,6.9,1.6,41965,668856.2,504500.3,22.64,91.64,4,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18151,2002,8,34.7,25.3,490.0,88.0,1.0,5.9,3.3,41965,668856.2,504500.3,22.64,91.64,4,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18161,2003,6,35.9,25.0,1025.0,88.0,1.5,6.1,2.3,41965,668856.2,504500.3,22.64,91.64,4,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18162,2003,7,36.3,25.8,508.0,86.0,1.3,5.3,5.2,41965,668856.2,504500.3,22.64,91.64,4,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18173,2004,6,35.5,25.1,638.0,87.0,1.6,5.8,3.7,41965,668856.2,504500.3,22.64,91.64,4,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18174,2004,7,33.1,25.4,706.0,89.0,2.3,6.2,3.4,41965,668856.2,504500.3,22.64,91.64,4,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18175,2004,8,34.2,25.5,534.0,87.0,2.6,5.7,5.2,41965,668856.2,504500.3,22.64,91.64,4,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18176,2004,9,34.7,24.9,719.0,88.0,1.7,5.9,3.9,41965,668856.2,504500.3,22.64,91.64,4,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18186,2005,7,33.8,25.5,541.0,87.0,2.1,5.5,5.4,41965,668856.2,504500.3,22.64,91.64,4,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18187,2005,8,35.0,25.3,1081.0,91.0,2.0,6.7,3.1,41965,668856.2,504500.3,22.64,91.64,4,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18196,2006,5,37.5,24.5,569.0,83.0,1.5,4.6,6.9,41965,668856.2,504500.3,22.64,91.64,4,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18200,2006,9,35.7,25.0,457.0,87.0,1.2,5.1,4.8,41965,668856.2,504500.3,22.64,91.64,4,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18209,2007,6,36.5,25.2,706.0,87.0,1.5,5.6,5.0,41965,668856.2,504500.3,22.64,91.64,4,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18210,2007,7,34.8,25.3,842.0,91.0,2.1,6.4,3.2,41965,668856.2,504500.3,22.64,91.64,4,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18211,2007,8,35.7,25.4,488.0,88.0,1.1,5.7,5.8,41965,668856.2,504500.3,22.64,91.64,4,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18212,2007,9,35.0,25.4,625.0,89.0,1.1,5.7,4.8,41965,668856.2,504500.3,22.64,91.64,4,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18213,2007,10,36.6,23.3,709.0,88.0,0.6,3.8,6.0,41965,668856.2,504500.3,22.64,91.64,4,1,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18222,2008,7,33.7,25.1,994.0,90.0,1.9,6.3,4.5,41965,668856.2,504500.3,22.64,91.64,4,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18223,2008,8,34.4,25.3,687.0,89.0,1.4,6.0,5.2,41965,668856.2,504500.3,22.64,91.64,4,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18234,2009,7,34.4,25.9,916.0,89.0,3.5,5.5,4.8,41965,668856.2,504500.3,22.64,91.64,4,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18235,2009,8,34.5,25.4,803.0,89.0,2.3,5.8,4.4,41965,668856.2,504500.3,22.64,91.64,4,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18245,2010,6,34.9,25.4,876.0,89.0,3.3,5.5,4.1,41965,668856.2,504500.3,22.64,91.64,4,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18247,2010,8,34.9,25.6,473.0,88.0,2.0,5.7,5.1,41965,668856.2,504500.3,22.64,91.64,4,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18248,2010,9,34.2,25.4,421.0,88.0,2.2,4.6,5.5,41965,668856.2,504500.3,22.64,91.64,4,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18257,2011,6,35.5,25.7,502.0,87.0,2.5,5.9,3.9,41965,668856.2,504500.3,22.64,91.64,4,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18258,2011,7,35.2,25.4,818.0,87.0,2.3,5.6,5.3,41965,668856.2,504500.3,22.64,91.64,4,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18259,2011,8,34.9,25.2,1136.0,89.0,2.5,6.3,4.3,41965,668856.2,504500.3,22.64,91.64,4,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18260,2011,9,35.8,25.3,524.0,88.0,2.3,4.8,5.5,41965,668856.2,504500.3,22.64,91.64,4,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18269,2012,6,36.4,25.5,954.0,87.0,3.1,5.4,4.6,41965,668856.2,504500.3,22.64,91.64,4,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18270,2012,7,34.6,25.3,1274.0,89.0,2.9,5.8,3.8,41965,668856.2,504500.3,22.64,91.64,4,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18271,2012,8,35.0,25.3,567.0,86.0,2.6,5.3,6.3,41965,668856.2,504500.3,22.64,91.64,4,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18280,2013,5,33.9,24.4,470.0,86.0,2.7,5.1,3.5,41965,668856.2,504500.3,22.64,91.64,4,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18281,2013,6,35.9,25.9,569.0,86.0,1.6,4.7,6.2,41965,668856.2,504500.3,22.64,91.64,4,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18284,2013,9,36.1,25.1,496.0,87.0,2.3,5.4,5.4,41965,668856.2,504500.3,22.64,91.64,4,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18305,1949,6,34.5,24.4,639.0,91.0,0.914814815,7.0,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18353,1953,6,34.9,23.9,650.0,89.0,0.914814815,6.3,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18365,1954,6,33.4,24.2,653.0,89.0,0.914814815,6.6,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18389,1956,6,35.6,24.2,769.0,87.0,0.914814815,6.4,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18401,1957,6,34.4,23.6,611.0,86.0,0.914814815,5.7,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18461,1962,6,34.5,24.5,678.0,85.0,0.8,5.0,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18497,1965,6,36.1,24.3,845.0,86.0,0.8,4.3,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18509,1966,6,37.7,24.3,684.0,86.0,1.5,6.9,4.346428571,41915,675761.6,687095.9,24.29,91.73,23,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18535,1968,8,33.8,24.6,544.0,88.0,0.1,6.7,4.939285714,41915,675761.6,687095.9,24.29,91.73,23,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18558,1970,7,34.1,25.0,657.0,89.0,1.4,6.1,4.325,41915,675761.6,687095.9,24.29,91.73,23,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18592,1973,5,35.5,22.4,574.0,85.0,0.4,4.3,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
