Unnamed: 0,UEI,Start Date,End Date,Duration(Days),Main Cause,Districts,State,Human fatality,Human injured,Human Displaced,Animal Fatality,Description of Casualties/injured,Extent of damage,Event Source,District_LGD_Codes,State_Codes,Start_Year,Start_Month,Start_Day,High_Impact
697,UEI-IMD-FL-1978-0002,1978-08-01,1978-08-21,21.0,moderate to severe,"West Godavari, Guntur, nalgonda, Khammam,Prakasam,Adilabad, Hyderabad, Jagitial, Jangoan, Mulugu, Jogulamba Gadwal, Kamareddy, Karimnagar, Khammam, Kumuram Bheem Asifabad, Mahabubabad, Mahabubnagar, Mancherial, Medak, Medchal Malkajgiri, Nagarkurnool, Nalgonda, Nirmal, Nizamabad, Peddapalli, Rajanna Sircilla, Ranga Reddy, Sangareddy, Siddipet, Suryapet, Vikarabad, Wanaparthy, Warangal, Warangal, Yadadri Yadadri Bhuvanagiri Yadadri Bhuvanagiri, Bhadradri Bhadradri Kothagudem Bhadradri Kothagudem, Jayashankar Bhupalapally, Narayanpet",Andhra Pradesh,44.0,,,300,"44 persons died, 300 heads of cattle perished","Paddy fields, roads,vilages inundated, about 3.75 lakh acres of land submerged. In Mahbubnagar district, 1,050 houses damaged,146 tanks breached, the crops of Jowar, Bajra, Ragi, Ground nut, Castor,pulses damaged",IMD,,28.0,1978.0,8.0,1.0,1
699,UEI-IMD-FL-1978-0004,1978-06-22,1978-06-28,7.0,moderate to severe,"Majuli, Dibrugarh, Darrang, Sonitpur, Nagaon, Sivasagar, Lakhimpur",Assam,9.0,,,,9 lost their lives,"Train services between Margharita,Ledo stations disrupted. Road,telecommunication disrupted in Lower Assam, about 2 lakhs people affected, 7,000 hectares of land submerged. Jute,paddy crops damaged",IMD,,18.0,1978.0,6.0,22.0,0
700,UEI-IMD-FL-1978-0005,1978-07-15,1978-07-21,7.0,moderate to severe,"Kamrup, Goalpara",Assam,2.0,,,5,"2 lives,5 cattle heads lost","2.10 lakhs hectares,2.05 lakhs population affected, 2,000 families affected, Jute,paddy crops ever 0.19 lakhs hectares damaged",IMD,,18.0,1978.0,7.0,15.0,0
702,UEI-IMD-FL-1978-0007,1978-08-15,1978-08-28,14.0,moderate to severe,"Malda, Murshidabad, Nadia",West Bengal,16.0,,,,16 persons died,"1.5 million people affected, 6,500 houses damaged, 40,000 hectares of land including 10,000 hectares of crop affected, total loss Rs. 20 crores",IMD,,19.0,1978.0,8.0,15.0,1
703,UEI-IMD-FL-1978-0008,1978-09-01,1978-09-07,7.0,moderate to severe,"Paschim Purba Medinipur,Purba Purba Medinipur, Bankura",West Bengal,64.0,,,,"41 persons died, 23 people lost their lives due to boat mishap","50,000 people affected, 8,000 houses damaged/destroyed, Total loss Rs. 10 crores",IMD,,19.0,1978.0,9.0,1.0,1
704,UEI-IMD-FL-1978-0009,1978-09-08,1978-09-14,7.0,severe,"Malda, Hooghly, Paschim Purba Medinipur,Purba Purba Medinipur,Murshidabad",West Bengal,86.0,,,1266,"86 human lives,1266 cattle lost","33.66 lakhs people,6.57 lakhs hectares affected. ",IMD,,19.0,1978.0,9.0,8.0,1
705,UEI-IMD-FL-1978-0010,1978-09-22,1978-09-28,7.0,severe,Greater Kolkata area,West Bengal,177.0,,,200000,"177 persons died, several places submerged 2 lakhs cattle head","Due to incessant rains,consequent flooding several streets water logged, Thousands of city-dwellers marooned, loading,unloading operations in port came to a standstill, Massive power cut ordered Railway, air-traffic disrupted, Jute/cotton textile industries affected, Production loss of Rs. 5 crores, hospital washed away in Birbhum, Durgapur power project shut off, Raniganj coal belt affected, flood water entered the town, roads flooded but many places went without water supply, total population affected 152.5 lakhs",IMD,,19.0,1978.0,9.0,22.0,1
706,UEI-IMD-FL-1978-0011,1978-10-01,1978-10-07,7.0,severe,"South 24 Parganas,North 24 Parganas",West Bengal,58.0,,,200000,"58 people died in a bus mishap in a flooded nullah in Twenty Four Pargan district, 2 lakhs heads of cattle perished","31,000 families afected, 1.5 lakhs of chests of tea affected, Total loss Rs. 9 crores",IMD,,19.0,1978.0,10.0,1.0,1
707,UEI-IMD-FL-1978-0012,1978-07-15,1978-07-28,14.0,severe,"Munger, Ballia, Madhubani, Samastipur, Saharsa, Sitamarhi, Muzaffarpur, Darbhanga,Pashchim Champaran, Purbi Champaran",Bihar,27.0,,,,27 people killed,"Bagmati,Adhaware rivers swelled above their danger level, 4 million people affected, 55,000 hectares of land affected, loss to property Rs. 16.5 lakhs",IMD,,10.0,1978.0,7.0,15.0,1
709,UEI-IMD-FL-1978-0014,1978-08-08,1978-08-14,7.0,moderate to severe,"Munger,Patna",Bihar,36.0,,,388,"36 human lives,388 cattle heads lost","Railway track between Sahepur-Kamal,Munger Ghat affected, Barauni Industrial Complex threatened, Drainage longestion in Dinapur area near Patna, both in east,west approach roads to Patna City submerged",IMD,,10.0,1978.0,8.0,8.0,1
710,UEI-IMD-FL-1978-0015,1978-08-08,1978-08-21,14.0,moderate to severe,Saran,Bihar,45.0,,,,45 people died due to boat mishap,,IMD,218.0,10.0,1978.0,8.0,8.0,1
713,UEI-IMD-FL-1978-0018,1978-09-22,1978-09-28,7.0,moderate to severe,"Gaya, Bhojpur,Nagpur",Bihar,6.0,,,,6 lives lost,"1455 hectares of land inundated, 100 villages affected, vast areas inundated",IMD,,10.0,1978.0,9.0,22.0,0
717,UEI-IMD-FL-1978-0022,1978-09-01,1978-09-07,7.0,very severe,"South West, North west,North",Delhi,33.0,,,,"33 persons died,","10 lakhs people affected, crops worth Rs. 6 crores destroyed, 20,000 hectares of land in 130 villages damaged, Rail traffic was diverted, many roads submerged, all 4 bridges over the Yamuna closed to traffic (for the first time in history) Total loss Rs. 15 crores",IMD,,7.0,1978.0,9.0,1.0,1
718,UEI-IMD-FL-1978-0023,1978-08-22,1978-08-28,7.0,severe,"Vadodara,Bharuch,Sabar Kantha,Valsad",Gujarat,19.0,,,,19 deaths occured,"2,500 persons affcected, 200 huts collapsed",IMD,,24.0,1978.0,8.0,22.0,1
719,UEI-IMD-FL-1978-0024,1978-09-01,1978-09-07,7.0,severe,"Karnal, Panipat, Kurukshetra, Sonipat, Gurugram",Haryana,10.0,,,,10 people died,"108 villages affected, About 3 lakh hectares of land affected, a number of people drowned, Heavy damage to houses,crops, crops worth Rs. 4 crores lost",IMD,,6.0,1978.0,9.0,1.0,1
720,UEI-IMD-FL-1978-0025,1978-07-22,1978-07-28,7.0,moderate,Solan,Himachal Pradesh,1.0,,,,1 person washed away,Crops worth about Rs. 1 lakh destroyed,IMD,25.0,2.0,1978.0,7.0,22.0,0
721,UEI-IMD-FL-1978-0026,1978-08-15,1978-08-21,7.0,moderate,"Bilaspur, Solan",Himachal Pradesh,44.0,,,,"37 lives lost,  7 humans lost","Flash floods in village Nala, 60 rendered homeless, Train traffic disrupted, extensive damage reports from village Jabli near Bilaspur",IMD,,2.0,1978.0,8.0,15.0,1
722,UEI-IMD-FL-1978-0027,1978-09-01,1978-09-07,7.0,severe,Shimla,Himachal Pradesh,44.0,,,,"10 persons died, 34 people washed away, A bank building collapsed","A sawmill, watermill washed away",IMD,23.0,2.0,1978.0,9.0,1.0,1
725,UEI-IMD-FL-1978-0030,1978-07-15,1978-07-21,7.0,moderate to severe,"Mudigere, Mangalore,Dharwad",Karnataka,9.0,,,,"5 persons died,4 washed away","Many houses collapsed, traffic between Mangalore,Mudigere suspended",IMD,,29.0,1978.0,7.0,15.0,0
726,UEI-IMD-FL-1978-0031,1978-07-22,1978-07-28,7.0,moderate to severe,"Mangalore, Dakshina Kannada",Karnataka,4.0,2.0,,,"2 persons drowned,electrocuted in flooded Netrawati, 2 persons died near Bajpe","58 houses damaged, traffic between Mangalore,Bengaluru Rural National Highway disrupted",IMD,,29.0,1978.0,7.0,22.0,0
727,UEI-IMD-FL-1978-0032,1978-11-01,1978-11-07,7.0,severe,"Thiruvananthapuram, Kollam, Alappuzha, Thrissur, Kannur,Malappuram",Kerala,44.0,1.0,,,"44 lives lost, 1 person washed away","46,000 houses dmaged, crops in 1,05,600 hectares destroyed, train tracks breached",IMD,,32.0,1978.0,11.0,1.0,1
729,UEI-IMD-FL-1978-0034,1978-07-01,1978-07-07,7.0,moderate,"Burhanpur, Chhindwara",Madhya Pradesh,11.0,,,,Claimed 11 lives,Heavy rains caused landslides,IMD,,23.0,1978.0,7.0,1.0,1
734,UEI-IMD-FL-1978-0039,1978-09-01,1978-09-07,7.0,moderate to severe,Bhind,Madhya Pradesh,2.0,,,15,"2 died, 15 heads of cattle perished","Very heavy rains caused damage to 5,000 houses, 1 lakh people affected, damage to properties worth Rs. 16.75 lakhs",IMD,395.0,23.0,1978.0,9.0,1.0,0
735,UEI-IMD-FL-1978-0040,1978-02-01,1978-02-07,7.0,moderate,Nagpur,Maharashtra,50.0,,,,50 heads of cattle lost,Cotton/orange/linseed/wheat crops destroyed,IMD,484.0,27.0,1978.0,2.0,1.0,1
737,UEI-IMD-FL-1978-0042,1978-06-08,1978-06-14,7.0,"moderate to severe, moderate","Beed, Mumbai",Maharashtra,9.0,6.0,,,"9 people died,injured to 6 persons , Floods between Kurla,V.T. disrupted road/rail traffic,telecommunications",Torrential rains,IMD,,27.0,1978.0,6.0,8.0,0
739,UEI-IMD-FL-1978-0044,1978-07-08,1978-07-14,7.0,moderate,Mumbai,Maharashtra,1.0,,,,1 child killed in a landslide,Road traffic dislocated,IMD,482.0,27.0,1978.0,7.0,8.0,0
740,UEI-IMD-FL-1978-0045,1978-07-22,1978-07-28,7.0,moderate,Akola,Maharashtra,16.0,,,,Death toll 16,"Morna river flooded, affected Akola town, 6,777 houses damaged, crops in area 0.02 lakhs hectares, population 0.31 lakhs affected",IMD,467.0,27.0,1978.0,7.0,22.0,1
741,UEI-IMD-FL-1978-0046,1978-08-22,1978-08-28,7.0,severe,"Bhandara, Jalgaon, Nagpur,Akola",Maharashtra,3.0,,,,3 persons died,"Dhang river flooded, 40 Kachchha houses collapsed, Bhandara district remained cut-off, Tapti river in Jalgaon district in spate",IMD,,27.0,1978.0,8.0,22.0,0
743,UEI-IMD-FL-1978-0048,1978-07-22,1978-07-28,7.0,heavy rains,"Hoshiarpur,Ferozepur,Faridkot",Punjab,1.0,,,12,"1 human life,12 cattle heads lost","Crops over 200 hectares,50 houses damaged",IMD,,3.0,1978.0,7.0,22.0,0
745,UEI-IMD-FL-1978-0050,1978-08-03,1978-08-04,2.0,severe,"Ferozepur, Patiala, Hoshiarpur, Ludhiana, Jalandhar, Kapurthala,Rupnagar",Punjab,14.0,,,100,"14 deaths occured,100 heads of cattle perished","1.75 lakhs people rendered homeless, 100 heads of cattle perished, 75 villages devastated, 1,45,000 hectares of land affected, 2,000 seed farms valued at Rs. 300,000 suffered, 1,000 primary school buildings, 26 veterinary hospitals,10,000 tube wells damaged, flood water entered the municipal limits of Ludhiana",IMD,,3.0,1978.0,8.0,3.0,1
746,UEI-IMD-FL-1978-0051,1978-07-15,1978-07-21,7.0,moderate,Churu,Rajasthan,9.0,,,,9 people killed,"7,200 houses damaged, Loss of Rs. 2.41 crores",IMD,96.0,8.0,1978.0,7.0,15.0,0
747,UEI-IMD-FL-1978-0052,1978-07-15,1978-07-21,7.0,moderate to severe,"Alwar, Jaipur, Bikaner, Sikar, Jhunjhunu,Ganganagar",Rajasthan,2.0,2.0,,,"2 children died, 2 suffered injuries","At Lachmangarh 75 houses collapsed, in Sikar, 300 Pucca houses damaged in Ganganagar district",IMD,,8.0,1978.0,7.0,15.0,0
748,UEI-IMD-FL-1978-0053,1978-06-22,1978-06-28,7.0,moderate to severe,"Bharatpur, Churu, Bikaner, Jhunjhunu, Sikar, Jaipur,  Ganganagar, Alwar",Rajasthan,80.0,,,890,"80 lives lost, 890 heads of cattle perished, 2 lakh houses damaged, crop worth 1.66 million hectares ravaged, 2 lakhs people affected","2 lakh houses damaged, crop worth 1.66 million hectares ravaged, 2 lakhs people affected, total loss - Rs. 38 crores",IMD,,8.0,1978.0,6.0,22.0,1
750,UEI-IMD-FL-1978-0055,1978-11-01,1978-11-07,7.0,moderate to severe,"Coimbatore, Erode, Salem,Thanjavur, The Nilgiris",Tamil Nadu,200.0,23.0,,,"5 persons killed, 15 men, 4 women,4 children washed away in streams, 74 people killed in landslides, 98 lives lost","Many houses damaged building washed away (barring a few reinforced structures), communication line from Ooty disrupted, 1 lakh hectares of land hit by floods in Ooty,surrounding villages, , 800 hectares of cropped fields damaged, orange farms turned into vast sheets of water, a number of building structures collpased, Ghat roads cut off due to erosion,landslides",IMD,,33.0,1978.0,11.0,1.0,1
752,UEI-IMD-FL-1978-0057,1978-12-22,1978-12-28,7.0,moderate to severe,"Chennai, Ramanathapuram",Tamil Nadu,45.0,,,,A bus washed away in which 45 children lost their life,"Rail, road traffic disrupted, 1 lakh people rendered homeless",IMD,,33.0,1978.0,12.0,22.0,1
754,UEI-IMD-FL-1978-0059,1978-06-15,1978-06-21,7.0,moderate,"Almora, Basti, Bahraich",Uttar Pradesh,2.0,,,252,"2 lives lost, 252 cattle heads lost","Crops,houses worth Rs. 22.16 lakhs damaged,  1,612 families affected in 102 villages",IMD,,9.0,1978.0,6.0,15.0,0
755,UEI-IMD-FL-1978-0060,1978-07-15,1978-07-28,14.0,moderate to severe,"Deoria, Gorakhpur, Azamgarh,Agra",Uttar Pradesh,161.0,40.0,,,"161 llives lost, 40 persons drowned","Rapti river in Spate, total loss of Rs. 30 crores, 23 districts affected in varying degrees, 14 lakhs hectares of land affected",IMD,,9.0,1978.0,7.0,15.0,1
756,UEI-IMD-FL-1978-0061,1978-08-01,1978-08-07,7.0,moderate to severe,"Uttar Kashi Kashi, Tehri Garhwal, Saharanpur, Moradabad, Bareilly, Meerut, Rampur,Pilibhit",Uttar Pradesh,2.0,,,400,"2 persons died, 400 cattle heads lost","Extensive disruption of communication,road traffic, 25 villages affected, landslide near Hanit village in Uttar Kashi district,30,000 people hit in Meerut district, bridge damaged",IMD,,9.0,1978.0,8.0,1.0,0
757,UEI-IMD-FL-1978-0062,1978-08-08,1978-08-14,7.0,moderate to severe,"Prayagraj, Varanasi, Budaun, Uttar Kashi Kashi, Basti,Hardoi, Garhwal",Uttar Pradesh,29.0,,,,29 death,"14 bridges costing Rs. 1.16 crores washed away, 80,000 houses damaged, 1.6 million hectares of land affected, 31 other district affected in varying degrees, Road traffic cut off from Badrinath,Kedarnath",IMD,,9.0,1978.0,8.0,8.0,1
758,UEI-IMD-FL-1978-0063,1978-08-15,1978-08-21,7.0,,Dehradun,Uttar Pradesh,12.0,,,,12 persons killed,,IMD,49.0,9.0,1978.0,8.0,15.0,1
759,UEI-IMD-FL-1978-0064,1978-09-01,1978-09-07,7.0,"severe, moderate to severe","Saharanpur, Moradabad, Prayagraj, Dehradun, Meerut, Varanasi, Jhansi, Ballia, Jalaun, Meerut",Uttar Pradesh,850.0,,,,"825 people died, 25 people died","1,500 villages affected, 80,000 houses damaged, 2,000 houses collapsed, Varanasi University damaged, 8 million people in 500 villages affected, Train services disrupted",IMD,,9.0,1978.0,9.0,1.0,1
760,UEI-IMD-FL-1978-0065,1978-09-08,1978-09-14,7.0,"moderate, severe","Agra, Mathura, Varanasi,Prayagraj, Lucknow, Gwalior, Ballia, Etawah, Jalaun, Hamirpur,Banda",Uttar Pradesh,51.0,22.0,,,"22 people drowned, 51 people died","Cities were inundated, many villages marooned, 5 lakh people affected, 400 villages marooned",IMD,,9.0,1978.0,9.0,8.0,1
764,UEI-IMD-FL-1979-0002,1979-10-01,1979-10-14,14.0,flash floods in lohit river,Lohit,Arunachal Pradesh,5.0,,,,i)5 persons killed ii)Hundreds of domestic animals washed away,"i)Road,telecommunication disrupted due to heavy landslides ii)Three bridges washed away iii)Number of villages in low lying areas inundated iv)Part of Tezu town damaged",IMD,234.0,12.0,1979.0,10.0,1.0,0
766,UEI-IMD-FL-1979-0004,1979-07-01,1979-07-07,7.0,severe floods,"Cachar, Darrang, Dibrugarh, Lakhimpur,Sivasagar",Assam,3.0,,,,3 persons died,"i)3,000 families in 12 villages marooned (Mangaldai,Udalguri sub-division worst affected) ii)Several houses swept away because of erosion in the river banks iii)Raod/rail communication disrupted",IMD,,18.0,1979.0,7.0,1.0,0
770,UEI-IMD-FL-1979-0008,1979-08-11,1979-08-11,1.0,flash floods,Rajkot,Gujarat,1485.0,,,,"1,485 people died in floods in Morvi town, when Machchu dam breached","i)Water level was about 6 metres some palces in Morvi ii)Carcasses seen hanging on electric/telephone wires iii)Road-cum-rail bridge at Morvi severely damaged iv)8,000 houses damaged v)Number of small scale industrial units wiped out vi)Power/telephone services completely cut-off vii)Total loss to public/private property estimated Rs 103.3 crores",IMD,457.0,24.0,1979.0,8.0,11.0,1
772,UEI-IMD-FL-1979-0010,1979-05-22,1979-05-28,7.0,heavy rains,Hilly areas,Jammu and Kashmir,8.0,,,,"8 people including a woman,a child killed","A tourist bus washed away,passengers escaped with minor injuries",IMD,,,1979.0,5.0,22.0,0
777,UEI-IMD-FL-1979-0015,1979-09-13,1979-09-13,1.0,heavy rains,"Bengaluru Rural,Rugi",Karnataka,35.0,2.0,,,"2 children drowned when low lying areas flooded, 35 people died in house collapse","12 houses,2 huts damaged",IMD,,29.0,1979.0,9.0,13.0,1
781,UEI-IMD-FL-1979-0019,1979-10-08,1979-10-08,1.0,heavy rains,Bengaluru Rural,Karnataka,1.0,20.0,,,"A child killed,20 injured in house collapse","Low lying areas flooded,slums submerged",IMD,526.0,29.0,1979.0,10.0,8.0,0
785,UEI-IMD-FL-1979-0023,1979-07-02,1979-07-02,1.0,heavy rains,Kannur,Kerala,4.0,,,,"1 woman,three children died","A bridge,an approach road washed away",IMD,557.0,32.0,1979.0,7.0,2.0,0
787,UEI-IMD-FL-1979-0025,1979-08-01,1979-08-03,3.0,heavy rains,"Kannur,Kozhikode",Kerala,3.0,1.0,,,"i)1 woman,2 children killed i house collapses, 1 person drowned in boat capsized ii)Several cattle heads washed away","i)30 houses washed away,1000 families affected ii)Banana, ginger,paddy crops affected",IMD,,32.0,1979.0,8.0,1.0,0
790,UEI-IMD-FL-1979-0028,1979-06-25,1979-06-25,1.0,heavy rains,Khargone (Khargone (West Nimar)),Madhya Pradesh,31.0,13.0,,,"31 people died,13 drowned in a flooded nullah in a bus skidding",,IMD,,23.0,1979.0,6.0,25.0,1
791,UEI-IMD-FL-1979-0029,1979-07-01,1979-07-01,1.0,heavy rains,Khargone (Khargone (West Nimar)),Madhya Pradesh,2.0,,,,2 girls died in house collapse,,IMD,,23.0,1979.0,7.0,1.0,0
792,UEI-IMD-FL-1979-0030,1979-08-03,1979-08-03,1.0,heavy rains,Indore,Madhya Pradesh,4.0,,,,"i)1 woman,2 children buried alive in wall collapse ii)1 boy washed away in strong current of a nullah",i)Low lying areas flooded ii)City reservoir overflowed,IMD,410.0,23.0,1979.0,8.0,3.0,0
794,UEI-IMD-FL-1979-0032,1979-01-22,1979-02-14,24.0,heavy rains,"Amravati, Bhandara, Chandrapur, Nagpur,Wardha",Maharashtra,9.0,,,84,i)9 people died ii)84 heads of cattle perished,"i)Cotton, Gram, Orange, Orchards, vegetables,wheat crops in 70,000 hectares damaged ii)1,200 houses damaged iii)6,000 villages affected",IMD,,27.0,1979.0,1.0,22.0,0
795,UEI-IMD-FL-1979-0033,1979-06-24,1979-06-24,1.0,flash floods,Mumbai,Maharashtra,2.0,,,,2 children died in house collapse,i)Several areas flooded ii)train services/telephone ervices/road transportation disrupted,IMD,482.0,27.0,1979.0,6.0,24.0,0
797,UEI-IMD-FL-1979-0035,1979-08-01,1979-08-07,7.0,severe floods,Nagpur,Maharashtra,7.0,26.0,,,"i)5 persons washed away ii)2  persons killed,26 seriously injured in train accident due to breaches iii)large number of cattle heads perished","i)Four trucks washe daway ii)One bridge washed away iii)Vehicular traffic between Nagpur,Wardha suspended due to inundation of bridges,culverts iv)2,000 houses damaged v)Loss estimated to Rs 1 crore",IMD,484.0,27.0,1979.0,8.0,1.0,0
798,UEI-IMD-FL-1979-0036,1979-07-03,1979-07-04,2.0,heavy rains,"Nagpur,Wardha",Maharashtra,10.0,,,,10 persons died,"i)Few trucks/buses swept away ii)Several houses collapsed iii)Damage to property/ crops/ animals,agricultural equipments run into several lakh of rupees",IMD,,27.0,1979.0,7.0,3.0,1
799,UEI-IMD-FL-1979-0037,1979-08-08,1979-08-10,3.0,flash floods,"Amravati, Bhandara, Chandrapur, Nagpur, Wardha,Yavatmal",Maharashtra,40.0,,,2128,"40 people died ii)2,128 heads of cattle perished","i)People in 204 villages marooned ii)12,390 houses collapsed iii)Thousand of people rendered homeless iv)Standing crops in 75,000 hectares damaged v)Loss estimated to Rs. 8 crores",IMD,,27.0,1979.0,8.0,8.0,1
801,UEI-IMD-FL-1979-0039,1979-09-16,1979-09-16,1.0,flash floods,Pune,Maharashtra,1.0,6.0,,,"1 girl killed,6 injured in house cllapse",,IMD,490.0,27.0,1979.0,9.0,16.0,0
802,UEI-IMD-FL-1979-0040,1979-09-25,1979-09-25,1.0,flash floods,Aurangabad,Maharashtra,1.0,2.0,,,"1 child killed,2 injured (total death toll in house collapses during last three weeks of Septmeber;12",,IMD,189.0,27.0,1979.0,9.0,25.0,0
804,UEI-IMD-FL-1979-0042,1979-11-04,1979-11-04,1.0,moderate floods,Solapur,Maharashtra,2.0,2.0,,,"2 children killed,2 women injured in wall collapse",Traffic paralysed by floods in Bhogawati river,IMD,496.0,27.0,1979.0,11.0,4.0,0
806,UEI-IMD-FL-1979-0044,1979-07-08,1979-07-21,14.0,severe floods,"Ajmer, Bhilwara, Bundi, Jalore, Jodhpur, Kota, Nagpur, Pali, Sawai Madhopur, Sikar,Tonk",Rajasthan,581.0,,,200000,"i)350 people died,231 reported missing ii)2 lakh livestock perished","i)211 villages inundated,40,000 sq.km. area submerged due to breaches in number of dams ii)Two passengers trains marooned due to breaches,submerison of rail tracks in Pali/Jodhpur districts iii)Nearly one million people affected iv)Several houses collapsed v)Loss estimated to Rs. 60 crores",IMD,,8.0,1979.0,7.0,8.0,1
808,UEI-IMD-FL-1979-0046,1979-07-22,1979-07-22,1.0,incessant heavy rains,Gangtok,Sikkim,2.0,,,,"A woman,a child washed away in flood waters of Bakchachu river",Road communication between East District-Siliguri snapped due to massive landslides,IMD,225.0,11.0,1979.0,7.0,22.0,0
809,UEI-IMD-FL-1979-0047,1979-11-17,1979-11-23,7.0,heavy rains,Coimbatore,Tamil Nadu,18.0,,,,18 peopel died on house collapse at Pollachi,"i)1,500 huts damaged ii)6,500 people rendered homeless iii)Loss estimated to property Rs. 3 lakhs",IMD,569.0,33.0,1979.0,11.0,17.0,1
